Part No;Job No;Report Date;Quantity;Piece Weight;Quantity OK;Quantity Rejected;Workcenter Code;Building Code;Part No Revision
131EA08030F9740;124068;01/07/2023;13770;0.03515;13770;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/09/2023;38577;0.03515;38577;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/03/2023;6271;0.03515;6271;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/03/2023;50128;0.03515;50128;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/04/2023;60284;0.03515;60284;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/05/2023;21175;0.03515;21175;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/05/2023;35440;0.03515;35440;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/06/2023;56558;0.03515;56558;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/06/2023;11300;0.03515;11300;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/07/2023;27562;0.03515;27562;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/23/2023;57000;0.03515;57000;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/24/2023;4451;0.03515;4451;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/24/2023;61500;0.03515;61500;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/25/2023;8023;0.03515;8023;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/24/2023;54908;0.03515;54908;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/24/2023;24296;0.03515;24296;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/25/2023;30156;0.03515;30156;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/25/2023;17411;0.03515;17411;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;128482;5/25/2023;63120;0.03515;63120;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128482;5/26/2023;1347;0.03515;1347;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128482;5/26/2023;61110;0.03515;61110;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128482;5/30/2023;69531;0.03515;69531;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128482;5/31/2023;0;0.03515;0;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128482;06/01/2023;32262;0.03515;32262;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;129109;5/24/2023;13969;0.03515;13969;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;129109;5/24/2023;38577;0.03515;38577;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;129109;5/24/2023;12632;0.03515;12632;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;129109;5/22/2023;59550;0.03515;59550;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;129109;5/23/2023;5713;0.03515;5713;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/23/2023;52575;0.03515;52575;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/24/2023;53542;0.03515;53542;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/24/2023;53172;0.03515;53172;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/18/2023;54000;0.03515;54000;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/19/2023;3354;0.03515;3354;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/19/2023;35920;0.03515;35920;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/19/2023;11900;0.03515;11900;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/20/2023;15395;0.03515;15395;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/20/2023;43050;0.03515;43050;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/16/2023;4170;0.03515;4170;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/16/2023;3600;0.03515;3600;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/17/2023;53310;0.03515;53310;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/17/2023;18200;0.03515;18200;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/18/2023;15655;0.03515;15655;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;05/11/2023;6300;0.03515;6300;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;05/12/2023;55322;0.03515;55322;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/15/2023;4520;0.03515;4520;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/15/2023;0;0.03515;0;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/15/2023;57800;0.03515;57800;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/16/2023;3626;0.03515;3626;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/16/2023;1;0.03515;1;0;VP-303H;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/16/2023;23727;0.03515;23727;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/17/2023;33570;0.03515;33570;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/17/2023;54339;0.03515;54339;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/17/2023;24694;0.03515;24694;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/18/2023;33741;0.03515;33741;0;VP-404R;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/24/2023;61500;0.03515;61500;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/24/2023;61451;0.03515;61451;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;128481;5/25/2023;8023;0.03515;8023;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/23/2023;57354;0.03515;57354;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/24/2023;43050;0.03515;43050;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;128294;5/24/2023;63215;0.03515;63215;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;126051;04/04/2023;39289;0.03515;39289;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;126563;3/13/2023;58606;0.03515;58606;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;126563;3/13/2023;58435;0.03515;58435;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;126563;3/13/2023;63158;0.03515;63158;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;126563;3/14/2023;55704;0.03515;55704;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/16/2023;61622;0.03515;61622;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/16/2023;65946;0.03515;65946;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/17/2023;61081;0.03515;61081;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;127078;5/18/2023;33855;0.03515;33855;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;125915;2/24/2023;41166;0.03515;41166;0;S1EU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;126051;03/04/2023;60341;0.03515;60341;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;126051;03/04/2023;66031;0.03515;66031;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;126051;03/06/2023;59516;0.03515;59516;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;126051;03/08/2023;47966;0.03515;47966;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;126051;04/04/2023;51949;0.03515;51949;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;125915;2/25/2023;44324;0.03515;44324;0;S1EU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;125915;2/25/2023;52290;0.03515;52290;0;S1EU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;125915;2/27/2023;56161;0.03515;56161;0;S1EU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;125915;1/13/2023;59630;0.03515;59630;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;124067;01/10/2023;50156;0.03515;50156;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124067;01/11/2023;55619;0.03515;55619;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124067;01/11/2023;8336;0.03515;8336;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124067;1/16/2023;56216;0.03515;56216;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124067;1/16/2023;57070;0.03515;57070;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124067;1/17/2023;9474;0.03515;9474;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;1/27/2023;54765;0.03515;54765;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;1/27/2023;25861;0.03515;25861;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;02/07/2023;31266;0.03515;31266;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;02/07/2023;31721;0.03515;31721;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;02/08/2023;56956;0.03515;56956;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;02/08/2023;30583;0.03515;30583;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;02/08/2023;35078;0.03515;35078;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;125351;1/13/2023;61337;0.03515;61337;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;125351;2/22/2023;51977;0.03515;51977;0;S1EU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;125351;2/22/2023;7824;0.03515;7824;0;S1EU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;02/08/2023;0;0.03515;0;0;S1DU3;PF;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/05/2023;60284;0.03515;60284;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/07/2023;56558;0.03515;56558;0;VP-PW2;VP;131EA08030F9740 Rev REL
131EA08030F9740;124068;01/07/2023;38862;0.03515;38862;0;VP-PW2;VP;131EA08030F9740 Rev REL
131DA06010F1B40;126562;03/09/2023;140800;0.01;140800;0;VP-PW2;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/10/2023;101200;0.01;101200;0;VP-PW2;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;4/18/2023;86400;0.01;86400;0;PF-695S;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;4/18/2023;154300;0.01;154300;0;PF-695S;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;4/19/2023;78300;0.01;78300;0;Pack-P1;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;4/19/2023;78300;0.01;78300;0;Pack-P1;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;4/19/2023;78300;0.01;78300;0;Pack-P1;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;4/19/2023;78300;0.01;78300;0;Pack-P1;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;4/19/2023;78300;0.01;78300;0;Pack-P1;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;4/19/2023;23200;0.01;23200;0;Pack-P1;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;4/18/2023;189300;0.01;189300;0;PF-695S;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;2/18/2023;193000;0.01;193000;0;VP-PW2;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;2/18/2023;101200;0.01;101200;0;VP-401R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;2/18/2023;3600;0.01;3600;0;VP-401R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;03/08/2023;242600;0.01;242600;0;PF-700S;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/27/2023;218400;0.01;218400;0;VP-PW2;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;03/09/2023;242600;0.01;242600;0;Pack-P2;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;124243;02/03/2023;200800;0.01;200800;0;PF-700S;PF;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/07/2023;5000;0.01;5000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/07/2023;47000;0.01;47000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/07/2023;40000;0.01;40000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/08/2023;48800;0.01;48800;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;2/14/2023;3000;0.01;3000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;2/15/2023;58000;0.01;58000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;2/16/2023;65000;0.01;65000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;2/17/2023;67000;0.01;67000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/25/2023;34000;0.01;34000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/26/2023;65000;0.01;65000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/26/2023;66000;0.01;66000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/26/2023;0;0.01;0;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/27/2023;53400;0.01;53400;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/27/2023;10000;0.01;10000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/27/2023;17500;0.01;17500;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/08/2023;32000;0.01;32000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/09/2023;56000;0.01;56000;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/09/2023;13200;0.01;13200;0;VP-213H;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/30/2023;103400;0.01;103400;0;VP-401R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/30/2023;37600;0.01;37600;0;VP-401R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;125346;1/30/2023;104200;0.01;104200;0;VP-401R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126035;2/18/2023;86200;0.01;86200;0;VP-401R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/09/2023;11400;0.01;11400;0;VP-402R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/10/2023;127800;0.01;127800;0;VP-402R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/10/2023;8000;0.01;8000;0;VP-402R;VP;131DA06010F1B40 Rev REL
131DA06010F1B40;126562;03/11/2023;93400;0.01;93400;0;VP-402R;VP;131DA06010F1B40 Rev REL
131DB06014FNU40;126048;05/04/2023;33004;0.01115;33004;0;VP-401R;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;126048;05/05/2023;131839;0.01115;131839;0;VP-401R;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;126048;4/29/2023;0;0.01115;0;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;126048;4/29/2023;12000;0.01115;12000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;126048;05/01/2023;50000;0.01115;50000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;126048;05/02/2023;64000;0.01115;64000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;126048;05/03/2023;38933;0.01115;38933;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;126048;05/04/2023;164933;0.01115;164933;0;VP-PW2;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/02/2023;0;0.01115;0;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/02/2023;5000;0.01115;5000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/03/2023;41000;0.01115;41000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/04/2023;45000;0.01115;45000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/06/2023;0;0.01115;0;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/06/2023;60000;0.01115;60000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/07/2023;19404;0.01115;19404;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/07/2023;31031;0.01115;31031;0;VP-401R;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;125349;02/07/2023;139552;0.01115;139552;0;VP-401R;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;127386;05/12/2023;87265;0.01115;87265;0;VP-402R;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;127386;5/15/2023;77668;0.01115;77668;0;VP-402R;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;127386;05/03/2023;18000;0.01115;18000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;127386;05/04/2023;67000;0.01115;67000;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;127386;05/04/2023;0;0.01115;0;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;127386;05/04/2023;38498;0.01115;38498;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;127386;05/05/2023;42421;0.01115;42421;0;VP-316H;VP;131DB06014FNU40 Rev REL
131DB06014FNU40;127386;05/06/2023;165919;0.01115;165919;0;VP-PW2;VP;131DB06014FNU40 Rev REL
2BYEA10053FAQ40;128997;5/16/2023;12126;0.10506;12126;0;VP-321H;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;128997;5/16/2023;16210;0.10506;16210;0;VP-321H;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;128997;5/16/2023;8405;0.10506;8405;0;VP-321H;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126148;05/01/2023;6750;0.10506;6750;0;ImanPack-A;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126148;05/01/2023;6750;0.10506;6750;0;ImanPack-A;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126148;05/01/2023;6750;0.10506;6750;0;ImanPack-A;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126148;05/01/2023;6750;0.10506;6750;0;ImanPack-A;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126148;05/01/2023;6750;0.10506;6750;0;ImanPack-A;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126148;05/01/2023;6000;0.10506;6000;0;ImanPack-A;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126165;04/05/2023;15001;0.10506;15001;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126165;04/08/2023;39463;0.10506;39463;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126165;04/10/2023;4000;0.10506;4000;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/11/2023;17381;0.10506;17381;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/11/2023;17285;0.10506;17285;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/11/2023;12421;0.10506;12421;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/11/2023;5102;0.10506;5102;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/11/2023;17266;0.10506;17266;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/11/2023;13637;0.10506;13637;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;2/24/2023;6750;0.10506;6750;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;2/24/2023;6750;0.10506;6750;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;2/24/2023;6750;0.10506;6750;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;2/24/2023;4000;0.10506;4000;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;2/24/2023;6750;0.10506;6750;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;2/24/2023;6750;0.10506;6750;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;2/24/2023;3250;0.10506;3250;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;2/27/2023;16857;0.10506;16857;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;03/08/2023;19808;0.10506;19808;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;3/14/2023;19513;0.10506;19513;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;124291;3/15/2023;2894;0.10506;2894;0;Pack-P1;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126148;2/22/2023;20274;0.10506;20274;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126148;2/22/2023;17190;0.10506;17190;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126165;2/22/2023;18085;0.10506;18085;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126165;2/22/2023;9176;0.10506;9176;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126165;2/23/2023;7710;0.10506;7710;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126165;2/23/2023;15991;0.10506;15991;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126165;2/23/2023;11708;0.10506;11708;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/10/2023;16086;0.10506;16086;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/10/2023;19722;0.10506;19722;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/10/2023;16733;0.10506;16733;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/10/2023;9220;0.10506;9220;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/11/2023;6276;0.10506;6276;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;126174;04/11/2023;19551;0.10506;19551;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/23/2023;15915;0.10506;15915;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/23/2023;10147;0.10506;10147;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/23/2023;7938;0.10506;7938;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/23/2023;17837;0.10506;17837;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/23/2023;16276;0.10506;16276;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/23/2023;16924;0.10506;16924;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/23/2023;17761;0.10506;17761;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/23/2023;6232;0.10506;6232;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/24/2023;10996;0.10506;10996;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/24/2023;15201;0.10506;15201;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/24/2023;15382;0.10506;15382;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/24/2023;11213;0.10506;11213;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/24/2023;5882;0.10506;5882;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/24/2023;17266;0.10506;17266;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;2/24/2023;5159;0.10506;5159;0;VP-511R;VP;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/20/2023;18475;0.10506;18475;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/20/2023;13097;0.10506;13097;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/21/2023;19199;0.10506;19199;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/21/2023;18799;0.10506;18799;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/22/2023;16743;0.10506;16743;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/22/2023;13611;0.10506;13611;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/24/2023;18113;0.10506;18113;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/24/2023;18770;0.10506;18770;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/24/2023;19341;0.10506;19341;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
2BYEA10053FAQ40;127631;4/24/2023;12545;0.10506;12545;0;S1EU3;PF;2BYEA10053FAQ40 Rev REL
